airtime,selected_mcs,txgain,pm_power
0.4,5,21,12.97043067
0.4,0,21,12.89805067
0.4,5,21,13.02698533
0.4,0,21,13.01036
0.4,5,21,13.13533733
0.4,0,21,12.88198267
0.4,5,21,13.11810133
0.4,0,20,12.968452
0.4,5,20,13.14554133
0.4,0,20,12.995808
0.4,5,20,13.178716
0.4,0,20,13.00713067
0.4,5,20,13.24400267
0.4,0,20,13.186768
0.4,5,20,13.17502267
0.4,0,20,13.273596
0.4,5,20,13.341472
0.4,0,20,13.42707733
0.4,5,20,13.45976267
1.0,0,74,13.27243467
1.0,5,74,13.54658267
1.0,9,74,13.798728
1.0,14,74,14.21685333
1.0,18,74,14.434432
1.0,23,74,14.944064
1.0,0,74,13.467284
1.0,5,74,13.66604533
1.0,9,74,13.798264
1.0,14,74,14.17015333
1.0,18,74,14.46038267
1.0,23,74,14.98061067
1.0,0,74,13.453396
1.0,5,74,13.63420133
1.0,9,74,13.78410533
1.0,14,74,15.16918667
1.0,18,74,14.48275333
1.0,23,74,15.06357467
1.0,0,74,13.54154933
1.0,5,74,13.70904667
1.0,9,74,15.04214533
1.0,14,74,14.31604533
1.0,18,74,14.58102667
1.0,23,74,15.05373733
1.0,0,74,13.62556
1.0,5,74,13.755908
1.0,9,74,13.94794533
1.0,14,74,14.39487333
1.0,18,74,14.59880267
1.0,23,74,15.142508
1.0,0,74,13.665548
1.0,5,74,13.82289733
1.0,9,74,14.02109867
1.0,14,74,14.44651733
1.0,18,74,14.707972
1.0,23,74,15.358544
1.0,0,73,13.37831333
1.0,5,73,13.48944667
1.0,9,73,13.78418667
1.0,14,73,14.23362
1.0,18,73,14.4266
1.0,23,73,14.927632
1.0,0,73,13.42205067
1.0,5,73,14.71896133
1.0,9,73,13.80140933
1.0,14,73,14.22453333
1.0,18,73,14.439164
1.0,23,73,14.951708
1.0,0,73,13.462164
1.0,5,73,13.580952
1.0,9,73,13.788928
1.0,14,73,14.256936
1.0,18,73,14.48663333
1.0,23,73,15.07474533
1.0,0,73,13.51165867
1.0,5,73,13.68326267
1.0,9,73,13.86224133
1.0,14,73,14.21549467
1.0,18,73,14.552772
1.0,23,73,15.06563067
1.0,0,73,13.620156
1.0,5,73,13.78596267
1.0,9,73,13.957708
1.0,14,73,14.31434133
1.0,18,73,14.57457867
1.0,23,73,15.22283067
1.0,0,73,13.65493733
1.0,5,73,13.86382
1.0,9,73,14.01513067
1.0,14,73,14.40942267
1.0,18,73,14.654184
1.0,23,73,15.37723867
1.0,0,68,13.360104
1.0,5,68,13.556252
1.0,9,68,13.75256533
1.0,14,68,14.173016
1.0,18,68,14.45552533
1.0,23,68,14.99150933
1.0,0,68,13.44531467
1.0,5,68,13.55507867
1.0,9,68,13.73407733
1.0,14,68,14.22776533
1.0,18,68,14.42259733
1.0,23,68,14.98876267
1.0,0,68,13.467712
1.0,5,68,13.57508133
1.0,9,68,13.775276
1.0,14,68,15.300364
1.0,18,68,14.540368
1.0,23,68,15.02548667
1.0,0,68,13.505792
1.0,5,68,13.656836
1.0,9,68,13.889456
1.0,14,68,14.27386933
1.0,18,68,14.56968667
1.0,23,68,15.07103867
1.0,0,68,13.57960267
1.0,5,68,13.78950267
1.0,9,68,13.89634533
1.0,14,68,14.39086133
1.0,18,68,14.63091333
1.0,23,68,15.16172533
1.0,0,68,13.59308533
1.0,5,68,13.83083467
1.0,9,68,13.91532933
1.0,14,68,14.39817067
1.0,18,68,14.68767067
1.0,23,68,15.304408
1.0,0,63,13.37657333
1.0,5,63,13.756296
1.0,9,63,14.57430133
1.0,14,63,14.191084
1.0,18,63,14.38922667
1.0,23,63,14.94261333
1.0,0,63,13.43033333
1.0,5,63,13.54329067
1.0,9,63,13.74095067
1.0,14,63,14.23136133
1.0,18,63,14.42107067
1.0,23,63,14.98079067
1.0,0,63,13.445852
1.0,5,63,13.60124667
1.0,9,63,13.73607067
1.0,14,63,14.22721333
1.0,18,63,14.442152
1.0,23,63,15.02283867
1.0,0,63,13.517472
1.0,5,63,13.66047067
1.0,9,63,13.81077867
1.0,14,63,14.24201733
1.0,18,63,14.50068
1.0,23,63,15.09668533
1.0,0,63,13.57193067
1.0,5,63,13.77128933
1.0,9,63,13.93698933
1.0,14,63,14.286884
1.0,18,63,14.55789867
1.0,23,63,15.16263867
1.0,0,63,13.56760267
1.0,5,63,13.79082133
1.0,9,63,14.014084
1.0,14,63,14.453052
1.0,18,63,14.72431733
1.0,23,63,15.37677733
1.0,0,58,13.37601333
1.0,5,58,13.46508533
1.0,9,58,13.75916267
1.0,14,58,14.14964267
1.0,18,58,14.41483733
1.0,23,58,14.96972267
1.0,0,58,13.466264
1.0,5,58,13.60890133
1.0,9,58,13.74044267
1.0,14,58,14.240024
1.0,18,58,14.43331467
1.0,23,58,14.95433467
1.0,0,58,13.47182667
1.0,5,58,13.61810667
1.0,9,58,13.705104
1.0,14,58,14.231512
1.0,18,58,14.455384
1.0,23,58,14.99010133
1.0,0,58,13.49685867
1.0,5,58,13.69465467
1.0,9,58,13.83663067
1.0,14,58,14.25123867
1.0,18,58,14.530056
1.0,23,58,15.05540267
1.0,0,58,13.57032133
1.0,5,58,13.755932
1.0,9,58,13.90485067
1.0,14,58,14.36804667
1.0,18,58,14.56181467
1.0,23,58,15.15871867
1.0,0,58,13.622052
1.0,5,58,13.834872
1.0,9,58,13.98291067
1.0,14,58,14.39495067
1.0,18,58,14.63906533
1.0,23,58,15.34296933
1.0,0,53,13.41282933
1.0,5,53,13.49435467
1.0,9,53,13.73772667
1.0,14,53,14.16306267
1.0,18,53,14.39669467
1.0,23,53,14.942332
1.0,0,53,13.41351733
1.0,5,53,13.51442533
1.0,9,53,13.77060267
1.0,14,53,14.16988267
1.0,18,53,14.42650667
1.0,23,53,15.00222533
1.0,0,53,13.42053333
1.0,5,53,13.615764
1.0,9,53,13.646668
1.0,14,53,14.20030533
1.0,18,53,14.439656
1.0,23,53,15.04758933
1.0,0,53,13.48688
1.0,5,53,13.669336
1.0,9,53,13.824128
1.0,14,53,14.26181333
1.0,18,53,14.51984533
1.0,23,53,15.07286267
1.0,0,53,13.53357867
1.0,5,53,13.78706533
1.0,9,53,13.95089067
1.0,14,53,14.33004933
1.0,18,53,14.533448
1.0,23,53,15.142848
1.0,0,53,13.61770667
1.0,5,53,13.771964
1.0,9,53,14.02420267
1.0,14,53,14.451196
1.0,18,53,14.70569467
1.0,23,53,15.371388
1.0,0,48,13.37405067
1.0,5,48,13.47839467
1.0,9,48,13.749752
1.0,14,48,14.153312
1.0,18,48,14.372976
1.0,23,48,14.90848533
1.0,0,48,13.373604
1.0,5,48,13.545188
1.0,9,48,13.61909067
1.0,14,48,14.19462267
1.0,18,48,14.45030533
1.0,23,48,14.95924667
1.0,0,48,13.42177333
1.0,5,48,13.59942
1.0,9,48,13.76943733
1.0,14,48,14.25295867
1.0,18,48,14.46527467
1.0,23,48,14.9739
1.0,0,48,13.46891467
1.0,5,48,13.653136
1.0,9,48,13.81478267
1.0,14,48,14.23566267
1.0,18,48,14.472364
1.0,23,48,14.990768
1.0,0,48,13.5262
1.0,5,48,13.68545333
1.0,9,48,13.86821067
1.0,14,48,14.31362933
1.0,18,48,14.52338133
1.0,23,48,15.15218267
1.0,0,48,13.59260933
1.0,5,48,13.73262
1.0,9,48,14.01734267
1.0,14,48,14.44311867
1.0,18,48,14.64460133
1.0,23,48,15.26044
1.0,0,43,13.35949867
1.0,5,43,13.534912
1.0,9,43,13.73040667
1.0,14,43,14.117492
1.0,18,43,14.34522533
1.0,23,43,14.91913733
1.0,0,43,13.39568667
1.0,5,43,13.557888
1.0,9,43,13.77007333
1.0,14,43,14.19074533
1.0,18,43,14.423464
1.0,23,43,14.99707867
1.0,0,43,13.440112
1.0,5,43,13.59525467
1.0,9,43,13.78826667
1.0,14,43,14.209288
1.0,18,43,14.46158933
1.0,23,43,15.026528
1.0,0,43,13.48724933
1.0,5,43,13.63671067
1.0,9,43,13.85392533
1.0,14,43,14.279016
1.0,18,43,14.50805067
1.0,23,43,15.07239333
1.0,0,43,13.598904
1.0,5,43,13.76468267
1.0,9,43,13.92457733
1.0,14,43,14.34084267
1.0,18,43,14.606668
1.0,23,43,15.17133067
1.0,0,43,13.616052
1.0,5,43,13.77854933
1.0,9,43,14.019376
1.0,14,43,14.43092533
1.0,18,43,14.68557867
1.0,23,43,15.32316533
1.0,0,38,13.344808
1.0,5,38,14.57024933
1.0,9,38,13.72116933
1.0,14,38,14.13652933
1.0,18,38,14.362276
1.0,23,38,14.87908667
1.0,0,38,13.392624
1.0,5,38,13.55987467
1.0,9,38,13.73482667
1.0,14,38,14.183424
1.0,18,38,14.40247067
1.0,23,38,14.91580533
1.0,0,38,13.438368
1.0,5,38,13.612588
1.0,9,38,13.76445733
1.0,14,38,14.18466133
1.0,18,38,14.43020267
1.0,23,38,14.96630133
1.0,0,38,13.4567
1.0,5,38,13.661824
1.0,9,38,13.81853867
1.0,14,38,14.25994533
1.0,18,38,14.49012133
1.0,23,38,15.021356
1.0,0,38,13.58617467
1.0,5,38,13.73117867
1.0,9,38,13.89624933
1.0,14,38,14.31712667
1.0,18,38,14.52763333
1.0,23,38,15.19949467
1.0,0,38,13.643736
1.0,5,38,13.78702
1.0,9,38,13.97548667
1.0,14,38,14.40775467
1.0,18,38,14.648764
1.0,23,38,15.28902267
1.0,0,37,13.392968
1.0,5,37,13.53688667
1.0,9,37,13.69592133
1.0,14,37,14.14031333
1.0,18,37,14.39874267
1.0,23,37,14.95240933
1.0,0,37,13.383528
1.0,5,37,13.585304
1.0,9,37,13.73336667
1.0,14,37,14.22645867
1.0,18,37,14.44408667
1.0,23,37,14.96705733
1.0,0,37,13.423452
1.0,5,37,13.56412667
1.0,9,37,13.74529333
1.0,14,37,14.196188
1.0,18,37,14.47794933
1.0,23,37,15.06436667
1.0,0,37,13.43987467
1.0,5,37,13.652764
1.0,9,37,13.80761467
1.0,14,37,14.25682667
1.0,18,37,14.52680667
1.0,23,37,15.101248
1.0,0,37,13.54551867
1.0,5,37,13.729028
1.0,9,37,13.91353467
1.0,14,37,14.314176
1.0,18,37,14.585452
1.0,23,37,15.266364
1.0,0,37,13.64000667
1.0,5,37,13.739648
1.0,9,37,13.92961733
1.0,14,37,14.365984
1.0,18,37,14.65304
1.0,23,37,15.359064
1.0,0,36,13.36674
1.0,5,36,13.518148
1.0,9,36,13.69414267
1.0,14,36,14.10141067
1.0,18,36,14.355096
1.0,23,36,15.00165333
1.0,0,36,13.410352
1.0,5,36,13.53744667
1.0,9,36,13.71997333
1.0,14,36,14.149164
1.0,18,36,14.37401867
1.0,23,36,15.01885067
1.0,0,36,13.39321867
1.0,5,36,13.590124
1.0,9,36,13.766312
1.0,14,36,14.15109867
1.0,18,36,14.43684
1.0,23,36,15.12464133
1.0,0,36,13.4776
1.0,5,36,13.64593467
1.0,9,36,13.84846533
1.0,14,36,14.27604533
1.0,18,36,14.442256
1.0,23,36,15.15396
1.0,0,36,13.525676
1.0,5,36,13.70315467
1.0,9,36,13.88692
1.0,14,36,14.31603867
1.0,18,36,14.59334933
1.0,23,36,15.36044667
1.0,0,36,13.647784
1.0,5,36,13.77263867
1.0,9,36,13.95297867
1.0,14,36,14.406588
1.0,18,36,14.61628667
1.0,23,36,15.45158933
1.0,0,35,13.37003067
1.0,5,35,13.54494133
1.0,9,35,13.744768
1.0,14,35,14.19875467
1.0,18,35,14.43046
1.0,23,35,15.15669467
1.0,0,35,13.444816
1.0,5,35,13.567768
1.0,9,35,13.74235867
1.0,14,35,14.20542667
1.0,18,35,14.39099867
1.0,23,35,15.158532
1.0,0,35,13.42044533
1.0,5,35,13.618976
1.0,9,35,13.82817067
1.0,14,35,14.19930533
1.0,18,35,14.46892933
1.0,23,35,15.24783333
1.0,0,35,13.48091467
1.0,5,35,13.66066133
1.0,9,35,13.83205467
1.0,14,35,14.281296
1.0,18,35,14.51542667
1.0,23,35,15.05010133
1.0,0,35,13.253632
1.0,5,35,13.46450667
1.0,9,35,13.647316
1.0,14,35,14.08353067
1.0,18,35,14.29132267
1.0,23,35,15.22659067
1.0,0,35,13.3195
1.0,5,35,13.50071333
1.0,9,35,13.71185867
1.0,14,35,14.091036
1.0,18,35,14.32893333
1.0,23,35,15.26567733
1.0,0,34,13.34816267
1.0,5,34,13.54386267
1.0,9,34,13.767612
1.0,14,34,14.23194133
1.0,18,34,14.49883467
1.0,23,34,15.43673867
1.0,0,34,13.44827333
1.0,5,34,13.49954667
1.0,9,34,13.75572267
1.0,14,34,14.22736133
1.0,18,34,14.45678133
1.0,23,34,15.460944
1.0,0,34,13.42668933
1.0,5,34,13.63515333
1.0,9,34,13.79839333
1.0,14,34,14.23151333
1.0,18,34,14.54429733
1.0,23,34,15.55267467
1.0,0,34,13.577916
1.0,5,34,13.716428
1.0,9,34,13.862588
1.0,14,34,14.27094667
1.0,18,34,14.55882667
1.0,23,34,15.62040933
1.0,0,34,13.564968
1.0,5,34,13.71816667
1.0,9,34,13.94033867
1.0,14,34,14.377812
1.0,18,34,14.62534
1.0,23,34,15.702548
1.0,0,34,13.65653733
1.0,5,34,13.84173067
1.0,9,34,14.02148933
1.0,14,34,14.43746267
1.0,18,34,14.74431067
1.0,23,34,15.80239867
1.0,0,33,13.301628
1.0,5,33,13.52854933
1.0,9,33,13.72299067
1.0,14,33,14.16926933
1.0,18,33,14.52750267
1.0,23,33,15.70026533
1.0,0,33,13.39866533
1.0,5,33,13.56267867
1.0,9,33,13.79028667
1.0,14,33,14.22952533
1.0,18,33,14.52722
1.0,23,33,15.729512
1.0,0,33,13.44181067
1.0,5,33,13.59884133
1.0,9,33,13.7923
1.0,14,33,14.22480667
1.0,18,33,14.58341733
1.0,23,33,15.78917467
1.0,0,33,13.453756
1.0,5,33,13.62188267
1.0,9,33,13.840952
1.0,14,33,14.274204
1.0,18,33,14.67976533
1.0,23,33,15.78271867
1.0,0,33,13.59936667
1.0,5,33,13.67468267
1.0,9,33,13.903332
1.0,14,33,14.39025733
1.0,18,33,14.73670533
1.0,23,33,15.93159733
1.0,0,33,13.62084133
1.0,5,33,13.953144
1.0,9,33,14.184948
1.0,14,33,14.11417867
1.0,18,33,14.49346267
1.0,23,33,15.683892
1.0,0,32,13.37083067
1.0,5,32,13.549552
1.0,9,32,13.722676
1.0,14,32,14.203896
1.0,18,32,14.641848
1.0,0,32,13.15445333
1.0,5,32,13.32443333
1.0,9,32,13.506868
1.0,14,32,14.01192533
1.0,18,32,14.464556
1.0,0,32,13.18151733
1.0,5,32,13.342808
1.0,9,32,13.53393867
1.0,14,32,14.018096
1.0,18,32,14.46075867
1.0,0,32,13.224772
1.0,5,32,13.413132
1.0,9,32,13.579788
1.0,14,32,14.01993733
1.0,18,32,14.47381867
1.0,0,32,13.314872
1.0,5,32,13.46104
1.0,9,32,13.654044
1.0,14,32,14.100036
1.0,18,32,14.60960267
1.0,0,32,13.33534133
1.0,5,32,13.495996
1.0,9,32,13.683652
1.0,14,32,14.16860933
1.0,18,32,14.659276
1.0,0,31,13.40500533
1.0,5,31,13.570628
1.0,9,31,13.75766267
1.0,14,31,14.277768
1.0,18,31,14.72062267
1.0,0,31,13.40149467
1.0,5,31,13.54702
1.0,9,31,13.75807733
1.0,14,31,14.25435733
1.0,18,31,14.714568
1.0,0,31,13.457504
1.0,5,31,13.63883867
1.0,9,31,13.83700133
1.0,14,31,14.34628267
1.0,18,31,14.77516533
1.0,0,31,13.51297333
1.0,5,31,13.70929067
1.0,9,31,13.87830133
1.0,14,31,14.365616
1.0,18,31,14.85360933
1.0,0,31,13.56641067
1.0,5,31,13.71817733
1.0,9,31,13.933028
1.0,14,31,14.40604267
1.0,18,31,14.902172
1.0,0,31,13.59710933
1.0,5,31,13.77807333
1.0,9,31,13.91370933
1.0,14,31,14.47442533
1.0,18,31,15.091048
1.0,0,30,13.33351733
1.0,5,30,13.50959733
1.0,9,30,13.701784
1.0,14,30,14.283748
1.0,18,30,14.78629467
1.0,0,30,13.374404
1.0,5,30,13.58161867
1.0,9,30,13.74158667
1.0,14,30,14.33236133
1.0,18,30,14.821048
1.0,0,30,13.44037867
1.0,5,30,13.63206933
1.0,9,30,13.789836
1.0,14,30,14.35227467
1.0,18,30,14.89908667
1.0,0,30,13.46788267
1.0,5,30,13.636896
1.0,9,30,13.788
1.0,14,30,14.43917067
1.0,18,30,15.02888
1.0,0,30,13.56711733
1.0,5,30,13.74
1.0,9,30,13.95924133
1.0,14,30,14.55467467
1.0,18,30,14.895416
1.0,0,30,13.26682267
1.0,5,30,13.441108
1.0,9,30,13.659236
1.0,14,30,14.269556
1.0,18,30,14.94997067
1.0,0,29,13.36553333
1.0,5,29,13.54102267
1.0,9,29,13.740764
1.0,14,29,14.333244
1.0,18,29,15.42153467
1.0,0,29,13.39328267
1.0,5,29,13.597432
1.0,9,29,13.73854933
1.0,14,29,14.35779467
1.0,18,29,15.48043333
1.0,0,29,13.42210667
1.0,5,29,13.62543733
1.0,9,29,13.79837867
1.0,14,29,14.38526267
1.0,18,29,15.53506
1.0,0,29,13.49963733
1.0,5,29,13.69186133
1.0,9,29,13.83509333
1.0,14,29,14.41514667
1.0,18,29,15.66631333
1.0,0,29,13.53006667
1.0,5,29,13.772096
1.0,9,29,13.900144
1.0,14,29,14.550324
1.0,18,29,15.72167867
1.0,0,29,13.61801867
1.0,5,29,13.83784267
1.0,9,29,14.003932
1.0,14,29,14.61386667
1.0,18,29,15.80308933
1.0,0,28,13.94412267
1.0,5,28,13.56534
1.0,9,28,13.772032
1.0,14,28,14.442312
1.0,0,28,13.13801733
1.0,5,28,13.359424
1.0,9,28,13.54446133
1.0,14,28,14.20611333
1.0,0,28,13.11286133
1.0,5,28,13.313384
1.0,9,28,13.53418267
1.0,14,28,14.21531067
1.0,0,28,13.14726933
1.0,5,28,13.34095867
1.0,9,28,13.57078267
1.0,14,28,14.27068933
1.0,0,28,13.17296133
1.0,5,28,13.40463733
1.0,9,28,13.62342533
1.0,14,28,14.35955733
1.0,0,28,13.28052267
1.0,5,28,13.481752
1.0,9,28,13.67868
1.0,14,28,14.42309733
1.0,0,27,13.381356
1.0,5,27,13.62066667
1.0,9,27,13.801804
1.0,14,27,14.57613333
1.0,0,27,13.42481067
1.0,5,27,13.57346
1.0,9,27,13.77052
1.0,14,27,14.56679467
1.0,0,27,13.43466
1.0,5,27,13.63661467
1.0,9,27,13.817068
1.0,14,27,14.61437067
1.0,0,27,13.52341867
1.0,5,27,13.67799733
1.0,9,27,13.87363867
1.0,14,27,14.70036667
1.0,0,27,13.59794
1.0,5,27,13.789484
1.0,9,27,13.94663867
1.0,14,27,14.802764
1.0,0,27,13.62642
1.0,5,27,13.807676
1.0,9,27,14.00692667
1.0,14,27,14.91096933
1.0,0,26,13.38655333
1.0,5,26,13.57202533
1.0,9,26,13.80146
1.0,14,26,14.88642267
1.0,0,26,13.382652
1.0,5,26,13.568392
1.0,9,26,13.82048667
1.0,14,26,14.92401733
1.0,0,26,13.42591467
1.0,5,26,13.614368
1.0,9,26,13.81527067
1.0,14,26,14.98616133
1.0,0,26,13.49149867
1.0,5,26,13.63830933
1.0,9,26,13.926216
1.0,14,26,15.07769867
1.0,0,26,13.561064
1.0,5,26,13.74651333
1.0,9,26,13.95995067
1.0,14,26,15.19089067
1.0,0,26,13.61072933
1.0,5,26,13.79281467
1.0,9,26,14.03896267
1.0,14,26,15.30067867
1.0,0,25,13.37690933
1.0,5,25,13.54197867
1.0,9,25,13.82142
1.0,0,25,13.10715733
1.0,5,25,13.31482667
1.0,9,25,13.56415067
1.0,0,25,13.15350667
1.0,5,25,13.30978533
1.0,9,25,13.58205467
1.0,0,25,13.220116
1.0,5,25,13.37900933
1.0,9,25,13.661868
1.0,0,25,13.32584533
1.0,5,25,13.46692533
1.0,9,25,13.72204533
1.0,0,25,13.196096
1.0,5,25,13.46174667
1.0,9,25,13.747708
1.0,0,24,13.32487467
1.0,5,24,13.51722933
1.0,9,24,13.82762
1.0,0,24,13.34274933
1.0,5,24,13.553152
1.0,9,24,13.879824
1.0,0,24,13.41869067
1.0,5,24,13.58460133
1.0,9,24,13.88891733
1.0,0,24,13.47786
1.0,5,24,13.62832
1.0,9,24,13.94936667
1.0,0,24,13.53139867
1.0,5,24,13.71947733
1.0,9,24,14.00228933
1.0,0,24,13.58429867
1.0,5,24,13.776188
1.0,9,24,14.100256
1.0,0,23,13.38750533
1.0,5,23,13.55536
1.0,9,23,13.912284
1.0,0,23,13.44391467
1.0,5,23,13.65616267
1.0,9,23,13.88620667
1.0,0,23,13.427212
1.0,5,23,13.61330267
1.0,9,23,13.98448
1.0,0,23,13.48170267
1.0,5,23,13.65407467
1.0,9,23,13.965492
1.0,0,23,13.548136
1.0,5,23,13.75454533
1.0,9,23,14.09451733
1.0,0,23,13.59676133
1.0,5,23,13.82310667
1.0,9,23,14.13202667
1.0,0,22,13.368712
1.0,5,22,13.586896
1.0,9,22,13.97182533
1.0,0,22,13.38845733
1.0,5,22,13.597148
1.0,9,22,13.98904
1.0,0,22,13.41470267
1.0,5,22,13.65621867
1.0,9,22,13.99809467
1.0,0,22,13.45824667
1.0,5,22,13.70144133
1.0,9,22,14.06539733
1.0,0,22,13.51863067
1.0,5,22,13.71091867
1.0,9,22,14.10604267
1.0,0,22,13.607088
1.0,5,22,13.811568
1.0,9,22,14.19670533
1.0,0,21,13.38965733
1.0,5,21,13.59953067
1.0,0,21,13.12407467
1.0,5,21,13.403988
1.0,0,21,13.18398133
1.0,5,21,13.40847067
1.0,0,21,13.21986667
1.0,5,21,13.47251067
1.0,0,21,13.24176267
1.0,5,21,13.49921333
1.0,0,21,13.31170667
1.0,5,21,13.53951333
1.0,0,20,13.36216133
1.0,5,20,13.59774133
1.0,0,20,13.01866933
1.0,5,20,13.39142
1.0,0,20,13.17430133
1.0,5,20,13.33501733
1.0,0,20,13.20327467
1.0,5,20,13.50180133
1.0,0,20,13.28015733
1.0,5,20,13.54438533
1.0,0,20,13.27864267
1.0,5,20,13.58459867
0.6,0,74,12.89984267
0.6,5,74,13.07727333
0.6,9,74,13.20441867
0.6,14,74,13.44409467
0.6,18,74,13.62160267
0.6,23,74,13.936656
0.6,0,74,13.029424
0.6,5,74,13.00412267
0.6,9,74,13.2228
0.6,14,74,13.47857867
0.6,18,74,13.62326267
0.6,23,74,13.882256
0.6,0,74,13.05253733
0.6,5,74,13.14810667
0.6,9,74,13.18606133
0.6,14,74,13.53786667
0.6,18,74,13.664464
0.6,23,74,14.01790133
0.6,0,74,13.08069467
0.6,5,74,13.153644
0.6,9,74,13.26539733
0.6,14,74,13.561908
0.6,18,74,13.71711467
0.6,23,74,14.03463733
0.6,0,74,13.14503333
0.6,5,74,13.14406667
0.6,9,74,13.34613733
0.6,14,74,13.57814667
0.6,18,74,13.78473333
0.6,23,74,14.17138533
0.6,0,74,13.24248533
0.6,5,74,13.21961067
0.6,9,74,13.45616533
0.6,14,74,13.69131867
0.6,18,74,13.837344
0.6,23,74,14.28836267
0.6,0,73,13.69761067
0.6,5,73,13.09269467
0.6,9,73,13.20496667
0.6,14,73,13.45811733
0.6,18,73,13.65245467
0.6,23,73,13.90230133
0.6,0,73,13.02052
0.6,5,73,13.04659733
0.6,9,73,13.209588
0.6,14,73,13.49165467
0.6,18,73,13.61178133
0.6,23,73,13.903316
0.6,0,73,12.993984
0.6,5,73,13.12136
0.6,9,73,13.22235067
0.6,14,73,13.552728
0.6,18,73,13.67818267
0.6,23,73,13.93792267
0.6,0,73,13.121056
0.6,5,73,13.149796
0.6,9,73,13.294432
0.6,14,73,13.58806533
0.6,18,73,13.694188
0.6,23,73,14.0376
0.6,0,73,13.15885067
0.6,5,73,13.17832667
0.6,9,73,13.379052
0.6,14,73,13.64989867
0.6,18,73,13.764288
0.6,23,73,14.16410667
0.6,0,73,13.174884
0.6,5,73,13.34518533
0.6,9,73,13.47498933
0.6,14,73,13.68811733
0.6,18,73,13.88030133
0.6,23,73,14.336312
0.6,0,68,12.88147867
0.6,5,68,13.10815867
0.6,9,68,13.19954667
0.6,14,68,13.46351867
0.6,18,68,13.544996
0.6,23,68,13.972136
0.6,0,68,13.02906
0.6,5,68,13.108148
0.6,9,68,13.17499867
0.6,14,68,13.46493733
0.6,18,68,13.66408933
0.6,23,68,13.94520533
0.6,0,68,13.02554
0.6,5,68,13.03300133
0.6,9,68,13.25981467
0.6,14,68,13.589172
0.6,18,68,13.67786933
0.6,23,68,13.98640933
0.6,0,68,13.05437333
0.6,5,68,13.14025867
0.6,9,68,13.32266
0.6,14,68,13.475828
0.6,18,68,13.70126133
0.6,23,68,14.06643467
0.6,0,68,13.13153333
0.6,5,68,13.239232
0.6,9,68,13.245272
0.6,14,68,13.64484267
0.6,18,68,13.73633067
0.6,23,68,14.19993467
0.6,0,68,13.207512
0.6,5,68,13.32254
0.6,9,68,13.37066667
0.6,14,68,13.72401733
0.6,18,68,13.835792
0.6,23,68,14.356328
0.6,0,63,12.928024
0.6,5,63,13.02607333
0.6,9,63,13.197348
0.6,14,63,13.39274667
0.6,18,63,13.58002133
0.6,23,63,13.96704267
0.6,0,63,12.99057867
0.6,5,63,13.00113067
0.6,9,63,13.219796
0.6,14,63,13.49512
0.6,18,63,13.62667733
0.6,23,63,13.89993733
0.6,0,63,13.01172267
0.6,5,63,13.06397467
0.6,9,63,13.24929867
0.6,14,63,13.55488933
0.6,18,63,13.66483067
0.6,23,63,13.94800933
0.6,0,63,13.07526
0.6,5,63,13.165572
0.6,9,63,13.23368133
0.6,14,63,13.587736
0.6,18,63,13.70756533
0.6,23,63,14.01265867
0.6,0,63,13.168448
0.6,5,63,13.18020667
0.6,9,63,13.35318267
0.6,14,63,13.520856
0.6,18,63,13.76193867
0.6,23,63,14.16484267
0.6,0,63,13.21277867
0.6,5,63,13.23009733
0.6,9,63,13.43162667
0.6,14,63,13.70696267
0.6,18,63,13.82312933
0.6,23,63,14.29545333
0.6,0,58,12.834492
0.6,5,58,13.06546933
0.6,9,58,13.16231867
0.6,14,58,13.275868
0.6,18,58,13.58898533
0.6,23,58,13.92671867
0.6,0,58,12.982496
0.6,5,58,13.02740267
0.6,9,58,13.19795067
0.6,14,58,13.45973333
0.6,18,58,13.532476
0.6,23,58,13.93959467
0.6,0,58,13.00122133
0.6,5,58,13.02676133
0.6,9,58,13.23751467
0.6,14,58,13.554044
0.6,18,58,13.64137867
0.6,23,58,13.95675467
0.6,0,58,13.082068
0.6,5,58,13.13207467
0.6,9,58,13.273928
0.6,14,58,13.56111467
0.6,18,58,13.67614
0.6,23,58,14.041092
0.6,0,58,13.13705467
0.6,5,58,13.237784
0.6,9,58,13.387564
0.6,14,58,13.535068
0.6,18,58,13.82538267
0.6,23,58,14.13009733
0.6,0,58,13.20864533
0.6,5,58,13.25804533
0.6,9,58,13.43510933
0.6,14,58,13.74278933
0.6,18,58,13.827944
0.6,23,58,14.203444
0.6,0,53,12.999328
0.6,5,53,13.07904267
0.6,9,53,13.068948
0.6,14,53,13.451384
0.6,18,53,13.60187333
0.6,23,53,13.94137333
0.6,0,53,12.959384
0.6,5,53,13.11826667
0.6,9,53,13.158828
0.6,14,53,13.491644
0.6,18,53,13.590196
0.6,23,53,13.99400933
0.6,0,53,13.04469467
0.6,5,53,13.00518533
0.6,9,53,13.298412
0.6,14,53,13.57210533
0.6,18,53,13.66354933
0.6,23,53,13.98546933
0.6,0,53,13.06944
0.6,5,53,13.20008533
0.6,9,53,13.24571467
0.6,14,53,13.53183467
0.6,18,53,13.75450533
0.6,23,53,14.10710667
0.6,0,53,13.17468133
0.6,5,53,13.23241333
0.6,9,53,13.41460933
0.6,14,53,13.55674933
0.6,18,53,13.83804267
0.6,23,53,14.20032
0.6,0,53,13.21192
0.6,5,53,13.26318
